measurement_id,dataset_id,complex_id,value,error
1187,0,223,0.000745205810445,0.00018408798480199992
1188,0,3,0.148144822468,0.027308841641000003
1189,0,488,2.0586039547e-05,1.0938251927900002e-05
1190,0,3,0.125649340504,0.034811008546
1191,0,3,0.111391531103,0.036693000736
1192,0,3,0.115567536502,0.069789009156
1193,0,3,0.174923706216,0.059686690678000004
1194,0,3,0.165348273194,0.026350199757999987
1195,0,3,0.128146505959,0.06261336800799999
1196,0,2,0.148932938234,0.031183024237000007
1197,0,3,0.240473788546,0.09224294342299999
1198,0,3,0.186501905422,0.060615121819
1199,0,23,0.00881024504288,0.00218412533622
1200,0,3,0.108181163779,0.075601525186
1201,0,3,0.16554689543,0.04017002060700001
1202,0,3,0.154864179238,0.051611147084
1203,0,1652,0.000798367407526,0.00016659022022100006
1204,0,148,0.00866906125845,0.0017978320908999994
1205,0,659,0.000264292874918,5.841178556300003e-05
1206,0,294,2.27836466594e-06,4.08153562304e-06
1207,0,3,0.11114041287,0.034124329434
1208,0,1680,1.49997416624e-06,1.49997416624e-06
1209,0,3,0.143736102078,0.031000490061999994
1210,0,3,0.185139090244,0.044017771388000004
1211,0,3,0.104021887105,0.05819670426700001
1212,0,3,0.166177781796,0.04460776774599998
1213,0,3,0.183947961519,0.080959120207
1214,0,1309,8.01386687285e-05,2.7620423424500008e-05
1215,0,55,0.0059528860346,0.005339815846500001
1216,0,3,0.156359832089,0.070133810071
1217,0,3,0.137555965011,0.049017500228
1218,0,55,0.00800661264579,0.00432661548901
1219,0,1144,1.46519838282e-06,2.84533213645e-06
1220,0,83,0.131192372852,0.03748861493
1221,0,3,0.128174630578,0.062604664072
1222,0,167,0.00646693118809,0.00228963788315
1223,0,1619,4.26725566804e-05,1.71479398404e-05
1224,0,3,0.13121351439,0.07027362814899998
1225,0,3,0.0986282393471,0.03973799391390001
1226,0,3,0.131653298373,0.053070453553
1227,0,71,0.00758456282838,0.012355289907720002
1228,0,235,0.00274618333142,0.0005095650473100001
1229,0,3,0.145039954476,0.02832023341199999
1230,0,460,0.00013006280237,7.919243815400002e-05
1231,0,3,0.152101332063,0.034838704164000006
1232,0,513,5.13127339126e-06,2.5653755220600004e-06
1233,0,219,0.000473802452817,0.00022801798344100003
1234,0,571,0.000277236646863,0.00010546709425799999
1235,0,3,0.258715408725,0.11475694375100004
1236,0,3,0.0877889106596,0.05219687929439999
1237,0,3,0.162613983101,0.038842994041
1238,0,123,0.00502628966771,0.005555146759490001
1239,0,51,0.0845546869479,0.0337997676787
1240,0,3,0.0920018412417,0.061894791949300004
1241,0,947,1.28535808198e-05,7.6977536666e-06
1242,0,3,0.144051129787,0.05332963552
1243,0,3,0.177928345497,0.05109733542
1244,0,3,0.0686390124902,0.0775696603808
1245,0,3,0.176817290028,0.049158105563000015
1246,0,3,0.303836727478,0.123770299428
1247,0,75,0.112572460559,0.037391389338000014
1248,0,219,0.000469131397227,0.000148963567417
1249,0,195,0.000230677074428,8.134534890199998e-05
1250,0,3,0.15786977083,0.03427946008100001
1251,0,243,0.00121482737773,0.000405971319925
1252,0,1785,6.58320678116e-06,4.743925279439999e-06
1253,0,3,0.15372534764,0.04516781308000001
1254,0,143,0.000912301097512,0.00032478008432400003
1255,0,3,0.179590181892,0.060380323789999996
1256,0,3,0.162922166887,0.039270399392
1257,0,139,0.00738787197318,0.0020678950629599993
1258,0,1945,1.01556534987e-06,1.2958392970499998e-06
1259,0,3,0.119864562322,0.03281260569499998
1260,0,3,0.132293803486,0.068706016506
1261,0,1529,4.28558688438e-05,7.952496422599995e-06
1262,0,159,0.0146873947475,0.004105515235200001
1263,0,3,0.143137180199,0.041103379015
1264,0,3,0.16993327107,0.04194347447899999
1265,0,1451,4.89650304887e-05,3.80864577522e-05
1266,0,243,0.00163886625033,0.00050311684887
1267,0,3,0.125440599016,0.141128730989
1268,0,131,0.0165310201265,0.007888230236900003
1269,0,27,0.000146864591194,3.5256690142e-05
1270,0,79,0.103173628843,0.05140430669450001
1271,0,3,0.156119963588,0.03769820132400001
1272,0,1440,0.000128724112125,2.7871423097e-05
1273,0,3,0.134769747988,0.041110439355
1274,0,27,0.000132560220922,5.3037372654999985e-05
1275,0,3,0.197093484529,0.080027135206
1276,0,3,0.108744871206,0.03201416374299999
1277,0,35,0.000405334326516,8.615026322900007e-05
1278,0,23,0.00679874975451,0.00366976247749
1279,0,3,0.137105928942,0.042600395215
1280,0,3,0.0951270623166,0.0568004487634
1281,0,3,0.14434550912,0.023538454887999993
1282,0,722,4.0241048237e-05,1.13076700247e-05
1283,0,3,0.13976485159,0.028050519492999984
1284,0,3,0.122409474106,0.02047867261
1285,0,1086,0.00812396113789,0.00422873427291
1286,0,3,0.212244979659,0.06327373150999999
1287,0,3,0.149011030423,0.021451381720999974
1288,0,3,0.0981774908275,0.04959025200749999
1289,0,3,0.139149433607,0.04139131291700002
1290,0,1593,5.70193341975e-05,1.4374421919499997e-05
1291,0,3,0.0828838876109,0.041180366982099995
1292,0,3,0.15276665674,0.04470143594699999
1293,0,7,0.000237553488479,8.7343155779e-05
1294,0,1212,0.00820277931964,0.002126801459730001
1295,0,3,0.117521402633,0.039769649549000016
1296,0,764,0.000255350922068,0.000286054473419
1297,0,3,0.140423820454,0.05908074553699999
1298,0,1010,0.000732960445147,0.000765936183553
1299,0,3,0.170827787412,0.051373947584000004
1300,0,139,0.00841202430262,0.0024564053700300006
1301,0,3,0.118230581103,0.061426002501
1302,0,51,0.0571346102649,0.0406447305971
1303,0,131,0.0153977695778,0.0041664756335
1304,0,1616,8.93580080269e-05,3.230283166559999e-05
1305,0,638,0.0271013410142,0.018459645120400003
1306,0,1847,1.45958262176e-06,1.45958262176e-06
1307,0,331,0.00256078245951,0.0027440111735999996
1308,0,3,0.101215946636,0.05235677250999998
1309,0,45,0.00675570285723,0.00343304324917
1310,0,887,0.0952544912435,0.036965910972899994
1311,0,1681,9.97484002858e-06,2.05268316372e-06
1312,0,43,0.0259808327442,0.017839298641400003
1313,0,215,0.000153995567979,3.8285584435000005e-05
1314,0,235,0.0037927917736,0.00118673044195
1315,0,166,0.00802353713108,0.004427539686969999
1316,0,3,0.145011541101,0.03156335962000001
1317,0,3,0.112604987868,0.04268267547900001
1318,0,175,0.0216777885927,0.010261879097400003
1319,0,3,0.143955998424,0.04293931532100001
1320,0,143,0.000817728532078,0.00023868796364199987
1321,0,235,0.00293514230688,0.0004167748912299999
1322,0,1575,6.75370889104e-05,1.0089536235299997e-05
1323,0,3,0.142887904959,0.044908859864000006
1324,0,3,0.160699226479,0.036884846577
1325,0,115,0.126074253663,0.03812286218399999
1326,0,3,0.127674723601,0.035333484778000024
1327,0,530,1.02873609001e-05,4.01168053361e-06
1328,0,3,0.170382130183,0.063585043082
1329,0,3,0.109950949004,0.03746432628799999
1330,0,3,0.109036710235,0.05481305275500001
1331,0,146,0.0019216572604,0.0005581213007299999
1332,0,113,0.121308037228,0.030165010640199996
1333,0,215,0.000152812580508,2.9526604249e-05
1334,0,3,0.111889156214,0.041677942945999996
1335,0,23,0.007546194231,0.0018514631383899994
1336,0,1899,0.00014542372697,3.0449933104999998e-05
1337,0,3,0.155622866448,0.038472529593000016
1338,0,971,0.0034666583909,0.00197469024153
1339,0,1466,0.000336726018733,0.000123857545621
1340,0,19,0.000989556812333,0.00021384943931600003
1341,0,603,0.000306295048978,0.000153790590057
1342,0,1620,0.000229712361925,5.021538362400002e-05
1343,0,3,0.157467736067,0.06318596898099998
1344,0,87,0.131433837858,0.0360251031392
1345,0,3,0.119628812043,0.086893548253
1346,0,1373,5.94557965187e-20,2.2255191895799408e-06
1347,0,3,0.250496252621,0.112711799597
1348,0,191,0.00465015319098,0.0013132624184099997
1349,0,529,6.30953964106e-05,1.5127528507500004e-05
1350,0,3,0.250074401853,0.12418397694300001
1351,0,3,0.109127271854,0.065257981807
1352,0,3,0.165395179528,0.049478681915
1353,0,215,0.000165914087077,3.4893876774999994e-05
1354,0,176,0.0138645476943,0.0065816636523
1355,0,233,0.00474808654478,0.0012197958821500003
1356,0,215,0.000205102918281,8.2471385085e-05
1357,0,3,0.154681565063,0.03790709344099999
1358,0,64,0.000353573426708,0.00018105433660599998
1359,0,3,0.116845307749,0.049047239763
1360,0,3,0.132035551687,0.056829085942999985
1361,0,3,0.14414690713,0.02482348505500001
1362,0,3,0.147418315199,0.0515605353249
1363,0,3,0.136124578276,0.088179126105
1364,0,3,0.137322726246,0.035152102849
1365,0,91,0.0973812689903,0.04794122943670001
1366,0,905,0.0606523312737,0.0312379612267
1367,0,3,0.126121749269,0.06630754553000001
1368,0,1807,0.00227314511432,0.0006833557477400002
1369,0,994,0.000859082372023,0.00039885428711900004
1370,0,963,0.000366871156785,0.000491975437979
1371,0,3,0.154925817164,0.034616923245
1372,0,223,0.00054920672478,0.0004650474667899999
1373,0,67,0.000145253020044,0.00020580232503500002
1374,0,3,0.131026220875,0.030724982242999993
1375,0,701,1.51962006706e-06,4.297705773629999e-06
1376,0,175,0.0169095699935,0.014971646947899996
1377,0,3,0.14552491888,0.07326729278800001
1378,0,135,0.00216030430245,0.00103745843172
1379,0,1253,2.43874191308e-05,7.931736720999997e-06
1380,0,800,0.00671947891952,0.0020076496981200004
1381,0,59,0.00469668965101,0.00256716399126
1382,0,1480,8.59302917246e-06,4.271757863239999e-06
1383,0,3,0.147435103915,0.065841035125
1384,0,0,0.110382573396,0.0448655506994
1385,0,99,0.0770810893088,0.033091669549199995
1386,0,199,9.56583281726e-05,5.7112469690399995e-05
1387,0,665,0.000183394747068,3.4503410994e-05
1388,0,3,0.129737387269,0.04558447732099999
1389,0,1279,0.00534347616343,0.00203576875762
1390,0,3,0.140424031175,0.04169322041699999
1391,0,3,0.160714353747,0.06166476136
1392,0,3,0.14808977118,0.040641244661
1393,0,700,6.0053176478e-05,1.16537067409e-05
1394,0,3,0.203088219687,0.087358284507
1395,0,3,0.122484441715,0.06121708078399998
1396,0,748,0.0316320392351,0.02317257832577
1397,0,1012,0.00057904840277,0.00062853709629
1398,0,187,0.00860794587533,0.0022407537010300004
1399,0,3,0.125296124263,0.035246028621000014
1400,0,207,0.000464867843562,8.534511466499995e-05
1401,0,3,0.13399960144,0.042033957208999995
1402,0,3,0.149250764985,0.033490140177
1403,0,772,0.00677346427082,0.00231893430528
1404,0,809,3.68058266398e-07,4.877609946041999e-06
1405,0,366,0.000893702504956,0.00021045943203400002
1406,0,3,0.143529234418,0.039718760308000006
1407,0,139,0.00830990833655,0.004526574420750001
1408,0,1921,0.000851452906729,0.00015920445074300003
1409,0,95,0.105394224541,0.03772528835700001
1410,0,3,0.157514588947,0.045210005602999995
1411,0,63,0.0181869133184,0.01179729840704
1412,0,11,0.022206335518,0.017160332041
1413,0,1137,2.53657038058e-05,2.2306395991099997e-05
1414,0,3,0.152599119944,0.042805671148999996
1415,0,3,0.159544900545,0.046403283751
1416,0,91,0.155509601957,0.0566668780336
1417,0,23,0.00958690623837,0.00254029304873
1418,0,3,0.156367744532,0.04227104705200001
1419,0,480,0.00827329224931,0.00257574255034
1420,0,207,0.0003862470197,7.4497512634e-05
1421,0,179,0.0182618879136,0.008238638613999998
1422,0,1509,0.00213374600982,0.0012244778054599998
1423,0,1586,1.4121421251099999e-25,1.81246320284e-06
1424,0,1433,0.00902155974178,0.006980986932020001
1425,0,625,1.7982002221000001e-19,3.26129120317982e-06
1426,0,59,0.00521470526357,0.00374785525927
1427,0,3,0.139671210355,0.032973960880000014
1428,0,3,0.138742920796,0.04825818099099999
1429,0,311,0.00455333097239,0.0019380004362199998
1430,0,3,0.169702575169,0.059502611792999996
1431,0,123,0.00576043795257,0.0034210077983
1432,0,1792,0.000196207285925,5.4501883009000024e-05
1433,0,3,0.141443809438,0.14344194030200003
1434,0,3,0.108373418769,0.064071666078
1435,0,3,0.201895897828,0.06130035986399998
1436,0,3,0.177907105331,0.06028176111299999
1437,0,245,0.00017016531764,4.140110765399999e-05
1438,0,1953,3.29808773172e-06,2.74534741295e-06
1439,0,492,0.000720632750341,0.00019449899381299997
1440,0,3,0.204116885165,0.08421054269900001
1441,0,3,0.146266275106,0.04043817990099999
1442,0,3,0.159590566354,0.03370494181200001
1443,0,35,0.000343126266976,6.538513933899997e-05
1444,0,195,0.000169200407167,0.000102040458855
1445,0,3,0.110835134196,0.04869477855400001
1446,0,851,1.18190706159e-05,4.053706762799999e-06
1447,0,3,0.142085799793,0.04959725170899998
1448,0,3,0.167825053646,0.049365578359000004
1449,0,3,0.145861024028,0.030453557118999997
1450,0,199,0.000116212482065,1.8956889835200003e-05
1451,0,25,0.000200282537493,4.061958466599998e-05
1452,0,3,0.175499861564,0.05152250371799999
1453,0,3,0.152911019432,0.105872541121
1454,0,1156,0.0100298365937,0.0026870031606699993
1455,0,3,0.111315577969,0.042047584012
1456,0,115,0.0997148289813,0.0522765547027
1457,0,3,0.149589167764,0.056029635453899995
1458,0,3,0.150251515615,0.02980765711899999
1459,0,31,0.0189881404415,0.0082512639614
1460,0,108,0.0900342592493,0.029096388852699995
1461,0,1941,1.26398586794e-05,4.1817263747e-06
1462,0,35,0.000292776377095,6.891135791700002e-05
1463,0,1588,1.64553161561e-05,6.921054925479999e-06
1464,0,1169,9.32393334976e-06,4.2918132988899994e-06
1465,0,3,0.142438991139,0.03334847781700001
1466,0,231,0.00187068663659,0.0006906260563000002
1467,0,3,0.134776884058,0.04006260341599999
1468,0,3,0.109341698152,0.055865919034
1469,0,3,0.115533484549,0.046425619285
1470,0,3,0.178667780925,0.035656855330000015
1471,0,494,0.00010284024355,4.772668350899999e-05
1472,0,598,0.000237812835363,0.00010283107604100003
1473,0,693,3.68112835547e-05,1.1567649747600002e-05
1474,0,127,0.0715271191776,0.0316342418124
1475,0,3,0.123943335433,0.0355140137619
1476,0,3,0.169837392802,0.055910075117
1477,0,3,0.145731799037,0.051636947874
1478,0,3,0.184171804799,0.068417190058
1479,0,3,0.294848529953,0.12752957887699998
1480,0,3,0.1531104834,0.043045590280999996
1481,0,823,0.00191420942842,0.00062811823508
1482,0,195,0.000218370118734,3.731991181299998e-05
1483,0,139,0.00931844005997,0.0031249743027400006
1484,0,3,0.16463781902,0.059061368849
1485,0,1704,0.000136112658333,2.7100386685e-05
1486,0,199,9.58146558955e-05,3.5455258095500015e-05
1487,0,3,0.118688793131,0.054584810648
1488,0,3,0.136786095985,0.02740323318900001
1489,0,834,2.1292207901e-06,2.1292207900999987e-06
1490,0,71,0.0260458956105,0.011660478226899997
1491,0,1564,0.000138655652478,4.469585556300001e-05
1492,0,143,0.000666869012102,0.000265202676454
1493,0,3,0.130325570858,0.022168961792000008
1494,0,19,0.00138831843528,0.00048312942167399986
1495,0,7,0.000382853652478,0.00013970030220599995
1496,0,191,0.00425764952985,0.0009888964945399996
1497,0,83,0.12416039057,0.03885425409000001
1498,0,3,0.124088580896,0.05209854398899999
1499,0,3,0.130046916821,0.041933246014
1500,0,127,0.0852799129563,0.0570422061652
1501,0,3,0.138634130014,0.05874064258
1502,0,3,0.132361824409,0.03010411384799999
1503,0,3,0.181735798805,0.03485215945699999
1504,0,694,0.000260516349823,0.000171223973345
1505,0,3,0.114900597829,0.04859520583499999
1506,0,227,0.000145381427196,4.3727618763999995e-05
1507,0,87,0.168768993756,0.04364962219100002
1508,0,223,0.000875849966176,0.0001456619473460001
1509,0,3,0.151167083615,0.037137355193
1510,0,119,0.10538446437,0.044130569531999994
1511,0,151,0.00768278898425,0.0019143494670500003
1512,0,308,0.000974748056568,0.00039973150465200005
1513,0,3,0.15450698163,0.05998296594110002
1514,0,75,0.120362167778,0.03889981193860001
1515,0,3,0.13744686098,0.028281661029999988
1516,0,3,0.139652517699,0.039781246199
1517,0,3,0.15119228405,0.040242409589999986
1518,0,27,0.000196013118477,4.1734625051e-05
1519,0,707,0.000387683925043,0.00012238402950899997
1520,0,3,0.158453375749,0.03984743093499998
1521,0,3,0.13941607393,0.04308001863900002
1522,0,221,0.0014898932651,0.00048633980039000007
1523,0,1393,2.77327114049e-05,8.1397666267e-06
1524,0,11,0.0204634307345,0.004610648471300001
1525,0,99,0.0818430667993,0.0535882073147
1526,0,3,0.152686795475,0.03619771400499999
1527,0,3,0.131697599184,0.036369838898700005
1528,0,1903,5.83655328183e-05,1.7881241216600006e-05
1529,0,1228,8.13823120165e-06,2.8349130788800003e-06
1530,0,1399,2.7329581466e-06,3.00844310033e-06
1531,0,91,0.178224607854,0.046809043233
1532,0,3,0.154367321957,0.03968544813500001
1533,0,103,0.140625959351,0.05285066070399999
1534,0,63,0.0110508588305,0.0033501002018000003
1535,0,3,0.180264803024,0.171945593592
1536,0,576,7.89663992948e-05,2.3658782083199996e-05
1537,0,3,0.139670794332,0.05224145593900001
1538,0,3,0.308057576896,0.13086333453300003
1539,0,892,0.146252084607,0.026097039448000015
1540,0,1,0.134609102295,0.075283261204
1541,0,724,6.02582190817e-06,3.95462490226e-06
1542,0,223,0.000714503320504,0.0004182956773560001
1543,0,3,0.156734169718,0.046348046446000005
1544,0,3,0.108070218874,0.05302713489130001
1545,0,3,0.139684866657,0.08262450478200001
1546,0,183,0.00510181662547,0.0026196206197699997
1547,0,119,0.102012874897,0.029797180593900005
1548,0,91,0.162698319102,0.037028935570000004
1549,0,1,0.102341364714,0.026924943622
1550,0,3,0.161129097789,0.040152170671000006
1551,0,3,0.163369546157,0.04181988540199999
1552,0,35,0.000385954213706,0.00018721420102400002
1553,0,2,0.137220328454,0.07677753821299999
1554,0,1377,1.45655633658e-06,1.95912401668e-06
1555,0,3,0.126678998991,0.07925472741700001
1556,0,123,0.00806646944824,0.0029376109150500004
1557,0,836,7.12579187993e-05,6.0015580945699994e-05
1558,0,841,4.39902817724e-05,2.17952257015e-05
1559,0,3,0.220425039773,0.05558319879200002
1560,0,1597,0.000227628134493,8.978187380200001e-05
1561,0,27,0.000151714432064,2.3818440534999994e-05
1562,0,3,0.161762381549,0.028659448005999982
1563,0,1193,7.99415838145e-07,2.793918750565e-06
1564,0,538,1.36783992298e-05,1.01039158635e-05
1565,0,46,0.00596010560975,0.00401849542528
1566,0,1472,0.000352005057503,6.6510952271e-05
1567,0,3,0.150691356298,0.04738585030400001
1568,0,191,0.00367018135275,0.0011017599105499999
1569,0,1764,0.00059536987002,0.00015328481383299996
1570,0,3,0.132144358015,0.03756441226759999
1571,0,1572,1.9287536229e-05,3.7039279069e-06
1572,0,1699,0.000128104665832,3.568013930000001e-05
1573,0,358,7.39755808379e-05,1.8616225481899996e-05
1574,0,443,7.51545766494e-05,1.4680334026000004e-05
1575,0,179,0.025008325296,0.015405132697000001
1576,0,3,0.277338475454,0.11999429341699996
1577,0,3,0.153062770474,0.04902303045600001
1578,0,3,0.13481416616,0.074927081545
1579,0,1661,5.81026520322e-05,1.45487646955e-05
1580,0,167,0.0111823700025,0.0025458046233100013
1581,0,3,0.145504810161,0.044171702036999994
1582,0,167,0.00837222154209,0.0025242523456200008
1583,0,3,0.172732268799,0.0860122527425
1584,0,3,0.135927329906,0.029286498727999988
1585,0,63,0.0133298878999,0.00768378183199
1586,0,151,0.00750945820442,0.0033614271308799997
1587,0,3,0.135954159102,0.035705310938
1588,0,200,0.0203768445721,0.011372803459299998
1589,0,135,0.00158123488601,0.0006602906345900001
1590,0,35,0.000234232731476,0.00010236264530800001
1591,0,3,0.130801562812,0.02782616899700001
1592,0,565,0.0124845356716,0.005912359252229999
1593,0,3,0.153112874721,0.040924283529000016
1594,0,31,0.0253057078053,0.0100479115024
1595,0,804,0.00110370545962,0.00040675824216000007
1596,0,3,0.132636939801,0.04959997748600001
1597,0,51,0.066178839756,0.034655286463
1598,0,1181,0.0201412782104,0.008374839720499998
1599,0,3,0.272738276338,0.13095180335800002
1600,0,3,0.194773659525,0.045880574854999995
1601,0,3,0.0837786588109,0.04760913438810001
1602,0,688,5.16398406613e-05,1.45283726704e-05
1603,0,223,0.000711712043826,0.000179325361094
1604,0,75,0.184705714834,0.059448550396
1605,0,215,0.000168780960448,3.0369247185999974e-05
1606,0,3,0.146017256081,0.03182636038099999
1607,0,3,0.17172631601,0.03957702208399999
1608,0,1799,0.00123145871934,0.0007283175070299998
1609,0,3,0.204880674824,0.071714318359
1610,0,3,0.177445840332,0.03370096952000001
1611,0,975,0.00587895336003,0.00210703327062
1612,0,1202,5.68712463699e-05,1.22504601573e-05
1613,0,203,0.0171025677097,0.00711624412741
1614,0,179,0.02440850164,0.011468608778700002
1615,0,778,0.00354892627359,0.0014719349558399999
1616,0,39,0.023808218026,0.019327409519900002
1617,0,167,0.00783669699896,0.00299855638174
1618,0,549,3.28189265902e-06,2.7594043308860003e-06
1619,0,698,0.000106887642238,2.533366392799999e-05
1620,0,191,0.0035463283427,0.0008815740380499998
1621,0,673,0.0176967413006,0.0243695939828
1622,0,798,1.76128080206e-05,4.9156294430999975e-06
1623,0,111,0.123357067587,0.03712398376799998
1624,0,3,0.138944758729,0.034519243534999994
1625,0,211,0.0019033287198,0.0014557974006800002
1626,0,3,0.145804910134,0.044818910268
1627,0,159,0.0154407845656,0.0050262847087
1628,0,782,4.5610861858e-05,9.228621351500004e-06
1629,0,3,0.13610688067,0.05788775693630001
1630,0,3,0.172353550428,0.060038578787999994
1631,0,3,0.139144020599,0.05539787156600001
1632,0,159,0.0142528186611,0.005369754781899999
1633,0,3,0.100273334067,0.051178948532000015
1634,0,3,0.175095739676,0.056309204379
1635,0,3,0.132324524315,0.03370207941759999
1636,0,3,0.158569078836,0.04342655776599999
1637,0,422,0.00110539786599,0.0002467747377769999
1638,0,3,0.134667593988,0.047771192446000005
1639,0,646,0.000175195313635,9.32612206217e-05
1640,0,649,2.36524103938e-05,1.0088871183399999e-05
1641,0,964,0.000314723938717,0.000230525213771
1642,0,3,0.152366509642,0.032382731285999986
1643,0,3,0.173182450091,0.06299610422900001
1644,0,1808,0.00310574259564,0.00063972443158
1645,0,79,0.0824445814529,0.027879190126899996
1646,0,1,0.143101326989,0.027249971007999987
1647,0,1790,4.23671169993e-07,1.751935068787e-06
1648,0,195,0.000255124883296,6.640317145800001e-05
1649,0,3,0.139398607863,0.05734370276999998
1650,0,3,0.133566560257,0.06908646795199999
1651,0,171,0.0118594839771,0.00506014386821
1652,0,3,0.215092455021,0.056824592951999986
1653,0,3,0.137625676914,0.102612774397
1654,0,507,3.98397250246e-06,2.5457031404100004e-06
1655,0,1730,1.44272097663e-06,1.44272097663e-06
1656,0,3,0.16701065526,0.03965427519699999
1657,0,309,0.00715155959279,0.0016890395617900006
1658,0,3,0.180361096975,0.06769058067200001
1659,0,3,0.130874285747,0.056891955932
1660,0,3,0.0992601620031,0.046751200844900004
1661,0,1553,0.000201725955007,4.748550603000002e-05
1662,0,3,0.134534390425,0.044357053650999984
1663,0,127,0.0784713291027,0.04714073238799999
1664,0,1621,4.6553925006e-05,2.0740697000999995e-05
1665,0,3,0.168375151827,0.058974994746
1666,0,3,0.127837024029,0.04835131393600001
1667,0,3,0.178683103552,0.038754642987000015
1668,0,584,0.000990760220371,0.00039331782046900005
1669,0,1550,3.05343110767e-05,9.7417264048e-06
1670,0,1541,3.43017329681e-06,3.05385490702e-06
1671,0,3,0.179793927587,0.044487073505
1672,0,3,0.143933065397,0.05386887501000001
1673,0,915,0.00416050175712,0.0014792749948400003
1674,0,3,0.171092796465,0.08964562601
1675,0,3,0.19099070394,0.060619837620000006
1676,0,143,0.000990674151967,0.0007183128453730001
1677,0,55,0.0133886313658,0.005765229521699999
1678,0,67,0.000329195101936,0.00011680250703800002
1679,0,147,0.00133080105817,0.00058072911254
1680,0,207,0.000413401273492,0.000123190287175
1681,0,115,0.099098872508,0.046024888842
1682,0,3,0.131304997556,0.02947686846400001
1683,0,3,0.182618417117,0.064101774868
1684,0,3,0.109235933339,0.05157038607
1685,0,1168,2.06030003325e-06,2.5291595378699998e-06
1686,0,3,0.161315791004,0.05182075779699999
1687,0,3,0.206318782179,0.05775081086599998
1688,0,183,0.00637121656645,0.0020088617165699993
1689,0,1136,5.76158773721e-06,2.1785347156399997e-06
1690,0,1756,0.00202916096822,0.0008082048935399997
1691,0,514,4.15388473314e-06,1.91234915941e-06
1692,0,3,0.133863746047,0.04799937964500001
1693,0,3,0.125139164213,0.03591780878220001
1694,0,1242,0.00567897606205,0.0015839289693700001
1695,0,3,0.165092902425,0.03792262933099999
1696,0,324,0.0141180482347,0.006475566486199999
1697,0,1138,4.89926468245e-06,2.1746023825900002e-06
1698,0,151,0.00672420025621,0.0032186683695100008
1699,0,3,0.129113231454,0.063234954688
1700,0,3,0.136384314014,0.045315623634999996
1701,0,1524,7.45118826883e-05,1.4675988036500005e-05
1702,0,3,0.265639233608,0.120855080237
1703,0,3,0.164221901032,0.054441720727000015
1704,0,19,0.00111345189897,0.00021765380305999984
1705,0,3,0.100286306038,0.03609036932700001
1706,0,3,0.14072256394,0.05006709014300001
1707,0,872,0.0192520014848,0.0078474042865
1708,0,615,1.4020740668e-06,3.00489814531e-06
1709,0,3,0.194223714907,0.06702908648799999
1710,0,705,0.000130725920725,3.100970030590001e-05
1711,0,3,0.128462677259,0.11670814398499998
1712,0,3,0.154666210798,0.040759461064
1713,0,3,0.175627375116,0.035496165582
1714,0,568,0.00973086518002,0.0058828758853799994
1715,0,1439,6.43791168824e-05,2.8181448349699997e-05
1716,0,1629,3.09050356124e-05,7.621526369899999e-06
1717,0,208,0.00122920158319,0.0011294737354099998
1718,0,1414,0.00122236011681,0.0003527773531899999
1719,0,235,0.00235112470058,0.0005731696800800002
1720,0,555,0.000243116258239,7.725127049500001e-05
1721,0,3,0.172512367838,0.055880996098
1722,0,1877,9.55584125809e-06,3.67702876061e-06
1723,0,1682,2.6603691538300003e-26,1.46407383297e-06
1724,0,1404,4.25592908146e-06,1.85056857254e-06
1725,0,3,0.135744636353,0.046788694731
1726,0,215,0.000312384293767,0.000126568083731
1727,0,3,0.183204294128,0.050576602646
1728,0,3,0.189058389569,0.05873373215200001
1729,0,3,0.160311450943,0.062017008865
1730,0,23,0.00814380754152,0.0028211657214199997
1731,0,3,0.178233442619,0.050192738396
1732,0,3,0.0917057967049,0.0474228065841
1733,0,3,0.113642344486,0.06431151957600001
1734,0,927,1.36732541449e-05,4.1290041884000004e-06
1735,0,3,0.149472769799,0.06120688592199999
1736,0,3,0.152685134519,0.060605610760100015
1737,0,1146,2.35176176513e-05,7.1840896551999995e-06
1738,0,69,0.0248017693072,0.010595644547900001
1739,0,1566,0.000136582099409,3.276066403399999e-05
1740,0,3,0.179325067452,0.060264656146000004
1741,0,1191,0.000180517615163,6.855829972299999e-05
1742,0,3,0.164460627242,0.031378622058999994
1743,0,3,0.161101593081,0.034108433198
1744,0,159,0.013191256709,0.004504921213699999
1745,0,1158,0.00365650699677,0.0019641343446
1746,0,3,0.176330046729,0.05096183365099999
1747,0,51,0.0367103460512,0.0152415954066
1748,0,31,0.0174491097496,0.005642170727500001
1749,0,39,0.0277783972537,0.028492571822
1750,0,3,0.177617404704,0.065819198306
1751,0,47,0.00538230060832,0.003816311868890001
1752,0,943,0.000778475343521,0.0005979316134759999
1753,0,3,0.11285470522,0.07067842972099998
1754,0,159,0.0135931579418,0.004834775240099998
1755,0,27,0.000163793594279,4.2096784434e-05
1756,0,3,0.167725136517,0.074261883094
1757,0,563,0.0148183814005,0.004785652926999999
1758,0,103,0.115489011219,0.033883070070999985
1759,0,435,0.00105270636415,0.0003487915340249999
1760,0,199,9.07088289656e-05,1.6053238514400007e-05
1761,0,3,0.15918597074,0.027491240223000007
1762,0,1291,4.12158206667e-05,9.926752699199999e-06
1763,0,929,5.26526893834e-05,4.06205575414e-05
1764,0,3,0.188828282968,0.04256229967899999
1765,0,896,0.110830737902,0.05369999149100001
1766,0,3,0.132831805791,0.03023439006800001
